0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.7122080326080322,0.6321967840194702,7.578609739766762e-08,0.686414361000061,0.5651633143424988,0.004328820388764143,0.6389736533164978,0.5259103775024414,0.001112692872993648,0.597312867641449,0.5218657851219177,-0.004699829500168562,0.5702915787696838,0.5329408049583435,-0.01130373403429985,0.6189875602722168,0.4851066470146179,-0.010840551927685738,0.5541843175888062,0.47627919912338257,-0.024585925042629242,0.515284538269043,0.4724617004394531,-0.032079897820949554,0.4836215674877167,0.4687541425228119,-0.03627944737672806,0.6154931783676147,0.5145039558410645,-0.021538879722356796,0.5442123413085938,0.5090957880020142,-0.035705991089344025,0.5040543675422668,0.50373375415802,-0.04338732734322548,0.47192302346229553,0.4951799809932709,-0.04747547581791878,0.6164490580558777,0.5529822707176208,-0.03100748360157013,0.5677047967910767,0.589551568031311,-0.04403778538107872,0.5863667726516724,0.6017806529998779,-0.04340077564120293,0.6056330800056458,0.5958583354949951,-0.03937447816133499,0.6185054779052734,0.596135675907135,-0.040224283933639526,0.5824481844902039,0.6245331168174744,-0.046583451330661774,0.5974566340446472,0.6328208446502686,-0.04135313257575035,0.6145452857017517,0.626891553401947,-0.03523923084139824
0.7124269008636475,0.6330564618110657,8.015648944592613e-08,0.6873514652252197,0.5657907724380493,0.004225332755595446,0.6403679847717285,0.5255466103553772,0.0012647431576624513,0.5997112989425659,0.5209998488426208,-0.004331997595727444,0.5732705593109131,0.5326699614524841,-0.010727140121161938,0.6202771067619324,0.4848688840866089,-0.010190012864768505,0.5553205013275146,0.4759038984775543,-0.023333048447966576,0.5164682865142822,0.4719396233558655,-0.030423171818256378,0.4846286475658417,0.46819600462913513,-0.03437463939189911,0.6153636574745178,0.5143208503723145,-0.020781833678483963,0.5445731282234192,0.5087042450904846,-0.03449924662709236,0.5043242573738098,0.5030582547187805,-0.041965968906879425,0.47192710638046265,0.49436116218566895,-0.04582969471812248,0.6151703000068665,0.5525979399681091,-0.030190326273441315,0.5692061185836792,0.5903799533843994,-0.04256591945886612,0.5884556174278259,0.601793110370636,-0.042307160794734955,0.6077635884284973,0.5952298045158386,-0.03866686671972275,0.6162617802619934,0.5956571698188782,-0.03944704681634903,0.5828546285629272,0.6243975162506104,-0.04521103948354721,0.5987907648086548,0.6329528093338013,-0.04016953706741333,0.6161167621612549,0.6272386312484741,-0.034304842352867126
0.712685763835907,0.6338562965393066,8.741932333578006e-08,0.6876959800720215,0.5654520988464355,0.004620952066034079,0.6407832503318787,0.5259506702423096,0.0015364796854555607,0.6008092164993286,0.5231553912162781,-0.004392123315483332,0.5749452114105225,0.5362317562103271,-0.011244547553360462,0.6208764314651489,0.485270231962204,-0.010261714458465576,0.5557256937026978,0.4763627350330353,-0.023433269932866096,0.516961932182312,0.4723518192768097,-0.03058447688817978,0.48527252674102783,0.46828722953796387,-0.034615036100149155,0.6161997318267822,0.5151482224464417,-0.021337300539016724,0.545347273349762,0.5091320276260376,-0.034893155097961426,0.5050728917121887,0.5028197169303894,-0.042413800954818726,0.472895085811615,0.4938519299030304,-0.04646528139710426,0.616070032119751,0.5539197325706482,-0.031212806701660156,0.569915235042572,0.5903306007385254,-0.04334873706102371,0.5892876386642456,0.6004554629325867,-0.04310224950313568,0.6088998317718506,0.5933511853218079,-0.03961214795708656,0.6172484755516052,0.5974836945533752,-0.04093161225318909,0.5833643674850464,0.6245338916778564,-0.046504050493240356,0.5991554856300354,0.6320995688438416,-0.04140465334057808,0.6165884137153625,0.6261589527130127,-0.03561794385313988
0.7132417559623718,0.6336522698402405,9.404978129623487e-08,0.6883189082145691,0.5654141306877136,0.004286037292331457,0.6414707899093628,0.5249040126800537,0.0011377030750736594,0.6008142828941345,0.5208504796028137,-0.004808382596820593,0.5746600031852722,0.5334044694900513,-0.011665758676826954,0.6211020946502686,0.4850586950778961,-0.01037261076271534,0.5560616254806519,0.47592058777809143,-0.023360827937722206,0.5175662040710449,0.47177955508232117,-0.03031834028661251,0.4860292673110962,0.46753180027008057,-0.03417833521962166,0.6163330674171448,0.5152432918548584,-0.021178292110562325,0.5458683967590332,0.5093666315078735,-0.03478703647851944,0.5054296255111694,0.5026640892028809,-0.042234841734170914,0.4732862710952759,0.4935673773288727,-0.0461590401828289,0.6159358024597168,0.5542959570884705,-0.030804654583334923,0.5703906416893005,0.5905985236167908,-0.04296628385782242,0.5894046425819397,0.6004242897033691,-0.04258150979876518,0.6089372038841248,0.5934182405471802,-0.03888819366693497,0.6166843175888062,0.5980727076530457,-0.04031790792942047,0.582835853099823,0.6235719919204712,-0.04572968930006027,0.5986504554748535,0.6309032440185547,-0.0404125452041626,0.6161866188049316,0.6251612901687622,-0.03441736102104187
0.7132484912872314,0.6343510746955872,9.389322030983749e-08,0.6884730458259583,0.5658298134803772,0.0043120067566633224,0.6412603259086609,0.5255552530288696,0.0010948425624519587,0.6007741689682007,0.522320568561554,-0.0049379426054656506,0.5749048590660095,0.5355258584022522,-0.011922718025743961,0.6210184097290039,0.4850980043411255,-0.010521474294364452,0.5556790232658386,0.4761908948421478,-0.0235175471752882,0.5171689391136169,0.47218284010887146,-0.030537378042936325,0.4856075644493103,0.46803224086761475,-0.03446667641401291,0.6162907481193542,0.5156582593917847,-0.02148044854402542,0.5455607175827026,0.5095779299736023,-0.035040535032749176,0.5051711201667786,0.5028223991394043,-0.04259301349520683,0.4730098843574524,0.49375614523887634,-0.0466194748878479,0.6160174012184143,0.5548955798149109,-0.03124062344431877,0.5701938271522522,0.590416431427002,-0.04345780983567238,0.5892442464828491,0.6001635193824768,-0.043173883110284805,0.6087762117385864,0.5933945178985596,-0.03953797370195389,0.6170029640197754,0.5987841486930847,-0.04086440056562424,0.5828620791435242,0.623426616191864,-0.0463203564286232,0.5985302329063416,0.6306443214416504,-0.04097868129611015,0.6160639524459839,0.6251223683357239,-0.03495797887444496
0.7132413387298584,0.6333299875259399,9.419370172736308e-08,0.6880496144294739,0.5656478404998779,0.0038613176438957453,0.6407443284988403,0.5248640775680542,0.0003470970259513706,0.6003360152244568,0.5196437239646912,-0.005882965866476297,0.5742689371109009,0.5304268598556519,-0.012979968450963497,0.6209664344787598,0.4853985905647278,-0.011852922849357128,0.5558887124061584,0.4757171869277954,-0.025553962215781212,0.51716548204422,0.4714500904083252,-0.03282015025615692,0.485277384519577,0.4673449397087097,-0.036864858120679855,0.6167238354682922,0.5154480934143066,-0.022740716114640236,0.545852780342102,0.5092324614524841,-0.03713962063193321,0.5051947832107544,0.5022820830345154,-0.04479449242353439,0.4727850556373596,0.4931727945804596,-0.048823099583387375,0.6169565916061401,0.5543660521507263,-0.032428476959466934,0.5708935260772705,0.5905399322509766,-0.04525279998779297,0.5899009108543396,0.600468635559082,-0.0447196438908577,0.6093406677246094,0.5937844514846802,-0.04080595821142197,0.6183188557624817,0.5980342626571655,-0.04202117770910263,0.5839171409606934,0.6234907507896423,-0.047900598496198654,0.59939044713974,0.6304940581321716,-0.04260397329926491,0.6168153882026672,0.624605655670166,-0.036565035581588745
0.7124835252761841,0.6314474940299988,9.899133601720678e-08,0.6869364976882935,0.5641038417816162,0.004311038181185722,0.6399820446968079,0.5238432884216309,0.0007742599700577557,0.5996856093406677,0.519299328327179,-0.0055234478786587715,0.5740126371383667,0.5308394432067871,-0.012681212276220322,0.6203244924545288,0.4842336177825928,-0.01146070845425129,0.5550025105476379,0.4751715064048767,-0.025105612352490425,0.5165600776672363,0.47123920917510986,-0.03228622302412987,0.48500776290893555,0.46716850996017456,-0.03619974106550217,0.6161502599716187,0.5146046876907349,-0.022535104304552078,0.5443682670593262,0.5085501074790955,-0.03673151507973671,0.5037147402763367,0.5015457272529602,-0.04434695094823837,0.47129252552986145,0.4922019839286804,-0.0483207032084465,0.6163372993469238,0.5537993311882019,-0.03235805779695511,0.569916844367981,0.5904396176338196,-0.044975049793720245,0.5887935757637024,0.6003496646881104,-0.04441443830728531,0.6079115867614746,0.5934743285179138,-0.04047591611742973,0.6177251935005188,0.5975404381752014,-0.04202864691615105,0.5834906697273254,0.6233453750610352,-0.04754200577735901,0.5988743901252747,0.6305115222930908,-0.042043536901474,0.6158463954925537,0.6247391104698181,-0.03588138520717621
0.7121222615242004,0.6312038898468018,1.0056361787746937e-07,0.6866699457168579,0.562538743019104,0.004117391537874937,0.6400970816612244,0.523369312286377,-2.7173804483027197e-05,0.5998418927192688,0.5207849740982056,-0.006722648628056049,0.5738005042076111,0.5346707701683044,-0.014455241151154041,0.6211493611335754,0.483523428440094,-0.012835393659770489,0.5559999942779541,0.47442880272865295,-0.026516329497098923,0.51743084192276,0.47071194648742676,-0.034088727086782455,0.48558926582336426,0.4667174220085144,-0.0383165180683136,0.6163342595100403,0.5156124830245972,-0.023493723943829536,0.5464577078819275,0.5083895325660706,-0.03736254200339317,0.5060168504714966,0.5020161867141724,-0.044775545597076416,0.473608136177063,0.49304845929145813,-0.048767004162073135,0.6157941818237305,0.5552441477775574,-0.0327582024037838,0.569037675857544,0.5880427360534668,-0.044586729258298874,0.5878943204879761,0.598447322845459,-0.04337409511208534,0.6074646711349487,0.5929031372070312,-0.03929680958390236,0.6167555451393127,0.598747968673706,-0.04187765344977379,0.5828006267547607,0.6219353675842285,-0.046714045107364655,0.5985332131385803,0.6292425394058228,-0.04053497314453125,0.6161478757858276,0.6238036155700684,-0.03399616479873657
0.710993766784668,0.6309126019477844,1.0771416469879114e-07,0.686374843120575,0.5630119442939758,0.003755090059712529,0.639784574508667,0.5232678651809692,-8.457152580376714e-05,0.598730742931366,0.5194804668426514,-0.006367974914610386,0.571989119052887,0.5310908555984497,-0.013445308431982994,0.6212708950042725,0.4832289516925812,-0.012141087092459202,0.5556322336196899,0.47318533062934875,-0.025709718465805054,0.5168383121490479,0.46893221139907837,-0.03271948918700218,0.4850796163082123,0.46496522426605225,-0.03639372065663338,0.6156030893325806,0.5140082240104675,-0.02242683432996273,0.5448395013809204,0.5068148374557495,-0.03638576343655586,0.5040009021759033,0.5002835392951965,-0.04356451332569122,0.4715830087661743,0.4909780025482178,-0.047108352184295654,0.6142226457595825,0.5528806447982788,-0.03145331144332886,0.5683953166007996,0.5887367725372314,-0.04349703714251518,0.5870271325111389,0.5995737910270691,-0.04255443811416626,0.6061595678329468,0.5933376550674438,-0.03846452012658119,0.6143720746040344,0.5962252020835876,-0.04038305580615997,0.5821001529693604,0.6223814487457275,-0.04549764469265938,0.5982459783554077,0.6302769780158997,-0.039807286113500595,0.6155177354812622,0.6245195865631104,-0.03349392116069794
0.712243378162384,0.6288323402404785,9.937689782191228e-08,0.6870215535163879,0.5621166825294495,0.0035909535363316536,0.6406053900718689,0.5219650864601135,8.124839223455638e-05,0.5991491675376892,0.5174675583839417,-0.005852396134287119,0.5727961659431458,0.5287920832633972,-0.012495762668550014,0.620786726474762,0.48358431458473206,-0.011889954097568989,0.5561069846153259,0.47308000922203064,-0.025806423276662827,0.5169719457626343,0.4686289131641388,-0.03328458219766617,0.4849632680416107,0.4647090435028076,-0.03741056099534035,0.6162742972373962,0.5134684443473816,-0.0222272127866745,0.5460801124572754,0.5061098337173462,-0.03657799959182739,0.5047398805618286,0.499214231967926,-0.044259317219257355,0.47174978256225586,0.48964837193489075,-0.048382434993982315,0.6159389615058899,0.5519507527351379,-0.03136761114001274,0.5690551996231079,0.587703287601471,-0.044044628739356995,0.5878595113754272,0.5984209775924683,-0.04333898052573204,0.6072039604187012,0.5918340086936951,-0.03938811644911766,0.6168727278709412,0.5950682759284973,-0.040412578731775284,0.5831867456436157,0.6219380497932434,-0.04637264460325241,0.5992649793624878,0.6294764280319214,-0.041117314249277115,0.6166558265686035,0.623100757598877,-0.03510603681206703
